X,Y,Z,X_size,Y_size,Z_size,Density,Rock_code,Ore_per,Au_grade,Block_ton,Au_mass
2518440,5822420,6440,40,40,40,0.069,53,0,0.0001,4416,0
2518440,5822420,6480,40,40,40,0.0657,53,0,0.0001,4204.8,0
2518440,5822420,6520,40,40,40,0.0657,53,0,0.0002,4204.8,0
2518440,5822420,6560,40,40,40,0.0556,92,0,0.0001,3558.4,0
2518440,5822460,6440,40,40,40,0.069,53,0,0.0001,4416,0
2518440,5822460,6480,40,40,40,0.0657,53,0,0.0002,4204.8,0
2518440,5822460,6520,40,40,40,0.0657,53,0,0.0002,4204.8,0
2518440,5822460,6560,40,40,40,0.0556,92,76.08,0.0012,3558.4,0
2518440,5822500,6440,40,40,40,0.069,53,0,0.0001,4416,0
2518440,5822500,6480,40,40,40,0.069,53,0,0.0001,4416,0
2518440,5822500,6520,40,40,40,0.0657,53,0,0.0005,4204.8,0
2518440,5822500,6560,40,40,40,0.0556,92,97.92,0.0012,3401.11872,0
2518440,5822540,6440,40,40,40,0.069,53,0,0.0001,4416,0
2518440,5822540,6480,40,40,40,0.069,53,0,0.0001,4416,0
2518440,5822540,6520,40,40,40,0.0657,53,0,0.0001,4204.8,0
2518440,5822540,6560,40,40,40,0.0556,92,99.95,0.0014,3346.31936,0
2518480,5822420,6440,40,40,40,0.069,53,0,0.0001,4416,0
2518480,5822420,6480,40,40,40,0.0657,53,0,0.0001,4204.8,0
2518480,5822420,6520,40,40,40,0.0657,53,0,0.0001,4204.8,0
2518480,5822420,6560,40,40,40,0.0556,92,0,0.0001,3558.4,0
2518480,5822460,6440,40,40,40,0.069,53,0,0.0001,4416,0
2518480,5822460,6480,40,40,40,0.069,53,0,0.0001,4416,0
2518480,5822460,6520,40,40,40,0.0657,53,0,0.0002,4204.8,0
2518480,5822460,6560,40,40,40,0.0556,92,0,0.0001,3558.4,0
2518480,5822500,6440,40,40,40,0.069,53,0,0.0001,4416,0
2518480,5822500,6480,40,40,40,0.069,53,0,0.0001,4416,0
2518480,5822500,6520,40,40,40,0.069,53,0,0.0002,4416,0
2518480,5822500,6560,40,40,40,0.0556,92,85.59,0.0001,3558.4,0
2518480,5822540,6440,40,40,40,0.069,53,0,0.0001,4416,0
2518480,5822540,6480,40,40,40,0.069,53,0,0.0001,4416,0
2518480,5822540,6520,40,40,40,0.069,53,0,0.0001,4416,0
2518480,5822540,6560,40,40,40,0.0556,92,99.56,0.0001,3558.4,0
2518520,5822420,6440,40,40,40,0.069,53,0,0.0001,4416,0
2518520,5822420,6480,40,40,40,0.069,53,0,0.0001,4416,0
2518520,5822420,6520,40,40,40,0.0657,53,0,0.0001,4204.8,0
2518520,5822420,6560,40,40,40,0.0556,92,0,0.0001,3558.4,0
2518520,5822460,6440,40,40,40,0.069,53,0,0.0001,4416,0
2518520,5822460,6480,40,40,40,0.069,53,0,0.0001,4416,0
2518520,5822460,6520,40,40,40,0.069,53,0,0.0111,4416,0
2518520,5822460,6560,40,40,40,0.0556,92,0,0.0001,3558.4,0
2518520,5822500,6440,40,40,40,0.069,53,0,0.0001,4416,0
2518520,5822500,6480,40,40,40,0.069,53,0,0.0014,4416,0
2518520,5822500,6520,40,40,40,0.069,53,0,0.0109,4416,0
2518520,5822500,6560,40,40,40,0.0556,92,0,0.0001,3558.4,0
2518520,5822540,6440,40,40,40,0.069,53,0,0.0001,4416,0
2518520,5822540,6480,40,40,40,0.069,53,0,0.0001,4416,0
2518520,5822540,6520,40,40,40,0.069,53,0,0.0081,4416,0
2518520,5822540,6560,40,40,40,0.0556,92,87.15,0.0001,3558.4,0
2518560,5822420,6440,40,40,40,0.069,53,0,0.0001,4416,0
2518560,5822420,6480,40,40,40,0.069,53,0,0.0001,4416,0
2518560,5822420,6520,40,40,40,0.069,53,0,0.0012,4416,0
2518560,5822420,6560,40,40,40,0.0556,92,0,0.0001,3558.4,0
2518560,5822460,6440,40,40,40,0.069,53,0,0.0001,4416,0
2518560,5822460,6480,40,40,40,0.069,53,0,0.0001,4416,0
2518560,5822460,6520,40,40,40,0.069,53,0,0.017,4416,0
2518560,5822460,6560,40,40,40,0.0556,92,0,0.0001,3558.4,0
2518560,5822500,6440,40,40,40,0.069,53,0,0.0001,4416,0
2518560,5822500,6480,40,40,40,0.069,53,0,0.0001,4416,0
2518560,5822500,6520,40,40,40,0.069,53,0,0.0231,4416,0
2518560,5822500,6560,40,40,40,0.0556,92,0,0.0001,3558.4,0
2518560,5822540,6440,40,40,40,0.069,53,0,0.0001,4416,0
2518560,5822540,6480,40,40,40,0.069,53,0,0.0001,4416,0
2518560,5822540,6520,40,40,40,0.069,53,0,0.0171,4416,0
2518560,5822540,6560,40,40,40,0.0556,92,75.79,0.0001,3558.4,0
2518440,5822420,6600,40,40,40,0.076,0,100,0,157.5936,0
2518480,5822420,6600,40,40,40,0.076,0,100,0,341.4528,0
2518480,5822460,6600,40,40,40,0.076,0,100,0,21.4016,0
2518520,5822420,6600,40,40,40,0.076,0,100,0,558.8736,0
2518520,5822460,6600,40,40,40,0.076,0,100,0,447.488,0
2518520,5822500,6600,40,40,40,0.076,0,100,0,255.8464,0
2518520,5822540,6600,40,40,40,0.076,0,100,0,222.7712,0
2518560,5822420,6600,40,40,40,0.076,0,100,0,608,0
2518560,5822460,6600,40,40,40,0.076,0,100,0,615.296,0
2518560,5822500,6600,40,40,40,0.076,0,100,0,744.6784,0
2518560,5822540,6600,40,40,40,0.076,0,100,0,1199.9488,0
2518440,5822660,6240,40,40,40,0.0657,53,0,0.001,4204.8,0
2518440,5822700,6240,40,40,40,0.0657,53,0,0.0014,4204.8,0
2518440,5822580,6280,40,40,40,0.069,53,0,0.0002,4416,0
2518440,5822580,6320,40,40,40,0.069,53,0,0.0001,4416,0
2518440,5822580,6360,40,40,40,0.069,53,0,0.0001,4416,0
2518440,5822580,6400,40,40,40,0.069,53,0,0.0001,4416,0
2518440,5822620,6280,40,40,40,0.069,53,0,0.0003,4416,0
2518440,5822620,6320,40,40,40,0.069,53,0,0.0003,4416,0
2518440,5822620,6360,40,40,40,0.069,53,0,0.0002,4416,0
2518440,5822620,6400,40,40,40,0.069,53,0,0.0001,4416,0
2518440,5822660,6280,40,40,40,0.069,53,0,0.0018,4416,0
2518440,5822660,6320,40,40,40,0.069,53,0,0.0004,4416,0
2518440,5822660,6360,40,40,40,0.069,53,0,0.0005,4416,0
2518440,5822660,6400,40,40,40,0.069,53,0,0.0004,4416,0
2518440,5822700,6280,40,40,40,0.0657,53,0,0.0027,4204.8,0
2518440,5822700,6320,40,40,40,0.0657,53,0,0.0006,4204.8,0
2518440,5822700,6360,40,40,40,0.069,53,0,0.0007,4416,0
2518440,5822700,6400,40,40,40,0.069,53,0,0.0005,4416,0
2518480,5822580,6320,40,40,40,0.069,53,0,0.0002,4416,0
2518480,5822580,6360,40,40,40,0.069,53,0,0.0002,4416,0
2518480,5822580,6400,40,40,40,0.069,53,0,0.0002,4416,0
2518480,5822620,6280,40,40,40,0.069,53,0,0.0002,4416,0
2518480,5822620,6320,40,40,40,0.069,53,0,0.0002,4416,0
2518480,5822620,6360,40,40,40,0.069,53,0,0.0002,4416,0
2518480,5822620,6400,40,40,40,0.069,53,0,0.0001,4416,0
2518480,5822660,6280,40,40,40,0.0657,53,0,0.0002,4204.8,0
2518480,5822660,6320,40,40,40,0.069,53,0,0.0002,4416,0
2518480,5822660,6360,40,40,40,0.069,53,0,0.0001,4416,0
2518480,5822660,6400,40,40,40,0.069,53,0,0.0001,4416,0
2518480,5822700,6280,40,40,40,0.0657,53,90.93,0.0003,4204.8,0
2518480,5822700,6320,40,40,40,0.069,53,0,0.0005,4416,0
2518480,5822700,6360,40,40,40,0.069,53,0,0.0002,4416,0
2518480,5822700,6400,40,40,40,0.069,53,0,0.0001,4416,0
2518520,5822580,6320,40,40,40,0.069,53,0,0.0002,4416,0
2518520,5822580,6360,40,40,40,0.069,53,0,0.0002,4416,0
2518520,5822580,6400,40,40,40,0.069,53,0,0.0002,4416,0
2518520,5822620,6320,40,40,40,0.069,53,0,0.0002,4416,0
2518520,5822620,6360,40,40,40,0.069,53,0,0.0002,4416,0
2518520,5822620,6400,40,40,40,0.069,53,0,0.0001,4416,0
2518520,5822660,6320,40,40,40,0.069,53,0,0.0002,4416,0
2518520,5822660,6360,40,40,40,0.069,53,0,0.0001,4416,0
2518520,5822660,6400,40,40,40,0.069,53,0,0.0001,4416,0
2518520,5822700,6280,40,40,40,0.069,53,0,0.0004,4416,0
2518520,5822700,6320,40,40,40,0.069,53,0,0.0004,4416,0
2518520,5822700,6360,40,40,40,0.069,53,0,0.0002,4416,0
2518520,5822700,6400,40,40,40,0.069,53,0,0.0002,4416,0
2518560,5822580,6360,40,40,40,0.069,53,0,0.0002,4416,0
2518560,5822580,6400,40,40,40,0.069,53,0,0.0001,4416,0
2518560,5822620,6320,40,40,40,0.069,53,0,0.0002,4416,0
2518560,5822620,6360,40,40,40,0.069,53,0,0.0002,4416,0
2518560,5822620,6400,40,40,40,0.069,53,0,0.0001,4416,0
2518560,5822660,6320,40,40,40,0.069,53,0,0.0016,4416,0
2518560,5822660,6360,40,40,40,0.069,53,0,0.0008,4416,0
2518560,5822660,6400,40,40,40,0.069,53,0,0.0007,4416,0
2518560,5822700,6320,40,40,40,0.069,53,0,0.0017,4416,0
2518560,5822700,6360,40,40,40,0.069,53,0,0.0009,4416,0
2518560,5822700,6400,40,40,40,0.069,53,0,0.0008,4416,0
2518440,5822580,6440,40,40,40,0.069,53,0,0.0001,4416,0
2518440,5822580,6480,40,40,40,0.069,53,0,0.0001,4416,0
2518440,5822580,6520,40,40,40,0.0657,53,0,0.0001,4204.8,0
2518440,5822580,6560,40,40,40,0.0556,92,90.71,0.0014,3447.37792,0
2518440,5822620,6440,40,40,40,0.069,53,0,0.0001,4416,0
2518440,5822620,6480,40,40,40,0.069,53,0,0.0001,4416,0
2518440,5822620,6520,40,40,40,0.0657,53,0,0.0001,4204.8,0
2518440,5822620,6560,40,40,40,0.0556,92,85.66,0.0013,3558.04416,0
2518440,5822660,6440,40,40,40,0.069,53,0,0.0005,4416,0
2518440,5822660,6480,40,40,40,0.069,53,0,0.0006,4416,0
2518440,5822660,6520,40,40,40,0.069,53,0,0.0013,4416,0
2518440,5822660,6560,40,40,40,0.0556,91,91.35,0.0013,3558.4,0
2518440,5822700,6440,40,40,40,0.069,53,0,0.0006,4416,0
2518440,5822700,6480,40,40,40,0.069,53,0,0.0009,4416,0
2518440,5822700,6520,40,40,40,0.069,53,0,0.0019,4416,0
2518440,5822700,6560,40,40,40,0.0556,91,95.35,0.0012,3558.4,0
2518480,5822580,6440,40,40,40,0.069,53,0,0.0001,4416,0
2518480,5822580,6480,40,40,40,0.069,53,0,0.0001,4416,0
2518480,5822580,6520,40,40,40,0.069,53,0,0.0001,4416,0
2518480,5822580,6560,40,40,40,0.0556,92,91.51,0.0001,3558.4,0
2518480,5822620,6440,40,40,40,0.069,53,0,0.0001,4416,0
2518480,5822620,6480,40,40,40,0.069,53,0,0.0001,4416,0
2518480,5822620,6520,40,40,40,0.069,53,0,0.0001,4416,0
2518480,5822620,6560,40,40,40,0.0556,92,79.03,0.0011,3558.4,0
2518480,5822660,6440,40,40,40,0.069,53,0,0.0001,4416,0
2518480,5822660,6480,40,40,40,0.069,53,0,0.0001,4416,0
2518480,5822660,6520,40,40,40,0.069,53,0,0.0001,4416,0
2518480,5822660,6560,40,40,40,0.0556,91,80.83,0.0009,3558.4,0
2518480,5822700,6440,40,40,40,0.069,53,0,0.0004,4416,0
2518480,5822700,6480,40,40,40,0.069,53,0,0.0005,4416,0
2518480,5822700,6520,40,40,40,0.069,53,0,0.0011,4416,0
2518480,5822700,6560,40,40,40,0.0556,91,74.29,0.0008,3558.4,0
2518520,5822580,6440,40,40,40,0.069,53,0,0.0001,4416,0
2518520,5822580,6480,40,40,40,0.069,53,0,0.0001,4416,0
2518520,5822580,6520,40,40,40,0.069,53,0,0.0001,4416,0
2518520,5822580,6560,40,40,40,0.0556,92,93.13,0.0001,3558.4,0
2518520,5822620,6440,40,40,40,0.069,53,0,0.0001,4416,0
2518520,5822620,6480,40,40,40,0.069,53,0,0.0001,4416,0
2518520,5822620,6520,40,40,40,0.069,53,0,0.0001,4416,0
2518520,5822620,6560,40,40,40,0.0556,92,71.03,0.0001,3558.4,0
2518520,5822660,6440,40,40,40,0.069,53,0,0.0001,4416,0
2518520,5822660,6480,40,40,40,0.069,53,0,0.0001,4416,0
2518520,5822660,6520,40,40,40,0.069,53,0,0.0001,4416,0
2518520,5822660,6560,40,40,40,0.0556,91,0,0.0001,3558.4,0
2518520,5822700,6440,40,40,40,0.069,53,0,0.0003,4416,0
2518520,5822700,6480,40,40,40,0.069,53,0,0.0005,4416,0
2518520,5822700,6520,40,40,40,0.069,53,0,0.0003,4416,0
2518520,5822700,6560,40,40,40,0.0657,53,0,0.0001,4204.8,0
2518560,5822580,6440,40,40,40,0.069,53,0,0.0001,4416,0
2518560,5822580,6480,40,40,40,0.069,53,0,0.0001,4416,0
2518560,5822580,6520,40,40,40,0.069,53,0,0.0001,4416,0
2518560,5822580,6560,40,40,40,0.0556,92,0,0.0001,3558.4,0
2518560,5822620,6440,40,40,40,0.069,53,0,0.0001,4416,0
2518560,5822620,6480,40,40,40,0.069,53,0,0.0001,4416,0
2518560,5822620,6520,40,40,40,0.069,53,0,0.0001,4416,0
2518560,5822620,6560,40,40,40,0.0556,92,0,0.0001,3558.4,0
2518560,5822660,6440,40,40,40,0.069,53,0,0.0003,4416,0
2518560,5822660,6480,40,40,40,0.069,53,0,0.0009,4416,0
2518560,5822660,6520,40,40,40,0.069,53,0,0.0005,4416,0
2518560,5822660,6560,40,40,40,0.0657,53,74.85,0.0001,4204.8,0
2518560,5822700,6440,40,40,40,0.069,53,0,0.0004,4416,0
2518560,5822700,6480,40,40,40,0.069,53,0,0.0014,4416,0
2518560,5822700,6520,40,40,40,0.069,53,0,0.0006,4416,0
2518560,5822700,6560,40,40,40,0.0657,53,82.59,0.0009,4204.8,0
2518440,5822620,6600,40,40,40,0.076,0,100,0,12.6464,0
2518440,5822660,6600,40,40,40,0.076,0,100,0,155.1616,0
2518440,5822700,6600,40,40,40,0.0556,92,100,0.0005,191.79776,0
2518480,5822620,6600,40,40,40,0.076,0,100,0,109.9264,0
2518480,5822660,6600,40,40,40,0.076,0,100,0,366.2592,0
2518480,5822700,6600,40,40,40,0.076,0,100,0,435.8144,0
2518520,5822580,6600,40,40,40,0.076,0,100,0,352.64,0
2518520,5822620,6600,40,40,40,0.076,0,100,0,658.5856,0
2518520,5822660,6600,40,40,40,0.076,0,100,0,933.4016,0
2518520,5822700,6600,40,40,40,0.0657,53,100,0,917.06688,0
2518560,5822580,6600,40,40,40,0.076,0,100,0,1718.9376,0
2518560,5822620,6600,40,40,40,0.0556,92,100,0.0001,1542.21056,0
2518560,5822660,6600,40,40,40,0.0556,92,100,0.0001,1703.05024,0
2518560,5822700,6600,40,40,40,0.0556,92,100,0.0001,1827.2384,0
2518440,5822740,6240,40,40,40,0.0657,53,0,0.0012,4204.8,0
2518440,5822780,6240,40,40,40,0.0657,53,0,0.0043,4204.8,0
2518440,5822820,6240,40,40,40,0.0657,53,0,0.0042,4204.8,0
2518440,5822860,6200,40,40,40,0.0745,51,0,0.0154,4768,0
2518440,5822860,6240,40,40,40,0.0745,51,0,0.0083,4768,0
2518480,5822820,6240,40,40,40,0.0657,53,0,0.0071,4204.8,0
2518480,5822860,6240,40,40,40,0.069,53,0,0.0048,4416,0
2518440,5822740,6280,40,40,40,0.0657,53,0,0.0023,4204.8,0
2518440,5822740,6320,40,40,40,0.0657,53,98.02,0.0005,4204.8,0
2518440,5822740,6360,40,40,40,0.069,53,0,0.0005,4416,0
2518440,5822740,6400,40,40,40,0.069,53,0,0.0004,4416,0
2518440,5822780,6280,40,40,40,0.0657,53,0,0.0028,4204.8,0
2518440,5822780,6320,40,40,40,0.0657,53,100,0.0013,4204.8,0
2518440,5822780,6360,40,40,40,0.0657,53,96.43,0.0013,4204.8,0
2518440,5822780,6400,40,40,40,0.0657,53,0,0.0016,4204.8,0
2518440,5822820,6280,40,40,40,0.0657,53,0,0.0001,4204.8,0
2518440,5822820,6320,40,40,40,0.0657,53,83.7,0.001,4204.8,0
2518440,5822820,6360,40,40,40,0.0657,53,100,0.001,4204.8,0
2518440,5822820,6400,40,40,40,0.0657,53,98.35,0.001,4204.8,0
2518440,5822860,6280,40,40,40,0.0745,51,0,0.0001,4768,0
2518440,5822860,6320,40,40,40,0.0745,51,0,0.0001,4768,0
2518440,5822860,6360,40,40,40,0.0721,52,91.76,0.0001,4614.4,0
2518440,5822860,6400,40,40,40,0.0721,52,100,0.0001,4614.4,0
2518480,5822740,6280,40,40,40,0.0657,53,67.98,0.0002,4204.8,0
2518480,5822740,6320,40,40,40,0.0657,53,0,0.0013,4204.8,0
2518480,5822740,6360,40,40,40,0.069,53,0,0.0013,4416,0
2518480,5822740,6400,40,40,40,0.069,53,0,0.0015,4416,0
2518480,5822780,6280,40,40,40,0.0657,53,0,0.0038,4204.8,0
2518480,5822780,6320,40,40,40,0.0657,53,93.93,0.0019,4204.8,0
2518480,5822780,6360,40,40,40,0.069,53,0,0.0019,4416,0
2518480,5822780,6400,40,40,40,0.069,53,0,0.0023,4416,0
2518480,5822820,6280,40,40,40,0.0657,53,0,0.0038,4204.8,0
2518480,5822820,6320,40,40,40,0.0657,53,88.01,0.0018,4204.8,0
2518480,5822820,6360,40,40,40,0.0657,53,90.33,0.0018,4204.8,0
2518480,5822820,6400,40,40,40,0.069,53,0,0.0023,4416,0
2518480,5822860,6280,40,40,40,0.0657,53,0,0.0001,4204.8,0
2518480,5822860,6320,40,40,40,0.0657,53,0,0.0001,4204.8,0
2518480,5822860,6360,40,40,40,0.0657,53,99.93,0.0001,4204.8,0
2518480,5822860,6400,40,40,40,0.0657,53,95.25,0.0001,4204.8,0
2518520,5822740,6280,40,40,40,0.0657,53,86.89,0.0001,4204.8,0
2518520,5822740,6320,40,40,40,0.069,53,0,0.0009,4416,0
2518520,5822740,6360,40,40,40,0.069,53,0,0.0009,4416,0
2518520,5822740,6400,40,40,40,0.069,53,0,0.0011,4416,0
2518520,5822780,6280,40,40,40,0.0657,53,88.64,0.0034,4204.8,0
2518520,5822780,6320,40,40,40,0.069,53,0,0.0021,4416,0
2518520,5822780,6360,40,40,40,0.069,53,0,0.0017,4416,0
2518520,5822780,6400,40,40,40,0.069,53,0,0.0027,4416,0
2518520,5822820,6280,40,40,40,0.0657,53,0,0.0039,4204.8,0
2518520,5822820,6320,40,40,40,0.0657,53,89.51,0.0022,4204.8,0
2518520,5822820,6360,40,40,40,0.069,53,0,0.0027,4416,0
2518520,5822820,6400,40,40,40,0.069,53,0,0.003,4416,0
2518520,5822860,6280,40,40,40,0.0657,53,0,0.0001,4204.8,0
2518520,5822860,6320,40,40,40,0.0657,53,99.98,0.0013,4204.8,0
2518520,5822860,6360,40,40,40,0.0657,53,83.02,0.0013,4204.8,0
2518520,5822860,6400,40,40,40,0.069,53,0,0.0014,4416,0
2518560,5822740,6320,40,40,40,0.069,53,0,0.0021,4416,0
2518560,5822740,6360,40,40,40,0.069,53,0,0.001,4416,0
2518560,5822740,6400,40,40,40,0.069,53,0,0.0019,4416,0
2518560,5822780,6320,40,40,40,0.069,53,0,0.0019,4416,0
2518560,5822780,6360,40,40,40,0.069,53,0,0.0027,4416,0
2518560,5822780,6400,40,40,40,0.069,53,0,0.003,4416,0
2518560,5822820,6280,40,40,40,0.0657,53,94.62,0.0027,4204.8,0
2518560,5822820,6320,40,40,40,0.069,53,0,0.0019,4416,0
2518560,5822820,6360,40,40,40,0.069,53,0,0.0031,4416,0
2518560,5822820,6400,40,40,40,0.069,53,0,0.0029,4416,0
2518560,5822860,6280,40,40,40,0.0745,50,0,0.0004,4768,0
2518560,5822860,6320,40,40,40,0.0657,53,81.77,0.0016,4204.8,0
2518560,5822860,6360,40,40,40,0.069,53,0,0.0008,4416,0
2518560,5822860,6400,40,40,40,0.069,53,0,0.0013,4416,0
2518440,5822740,6440,40,40,40,0.069,53,0,0.0006,4416,0
2518440,5822740,6480,40,40,40,0.069,53,0,0.0008,4416,0
2518440,5822740,6520,40,40,40,0.069,53,0,0.0017,4416,0
2518440,5822740,6560,40,40,40,0.0556,91,92.19,0.0009,3558.4,0
2518440,5822780,6440,40,40,40,0.069,53,0,0.008,4416,0
2518440,5822780,6480,40,40,40,0.069,53,0,0.0106,4416,0
2518440,5822780,6520,40,40,40,0.069,53,0,0.0014,4416,0
2518440,5822780,6560,40,40,40,0.0657,53,0,0.0009,4204.8,0
2518440,5822820,6440,40,40,40,0.0657,53,75.03,0.0084,4204.8,18.550585
2518440,5822820,6480,40,40,40,0.069,53,0,0.0004,4416,0
2518440,5822820,6520,40,40,40,0.069,53,0,0.0007,4416,0
2518440,5822820,6560,40,40,40,0.0657,53,0,0.0006,4204.8,0
2518440,5822860,6440,40,40,40,0.0721,52,100,0.0001,4614.4,0
2518440,5822860,6480,40,40,40,0.0657,53,99.82,0.0001,4204.8,0
2518440,5822860,6520,40,40,40,0.0657,53,88.62,0.0001,4204.8,0
2518440,5822860,6560,40,40,40,0.0657,53,99.97,0.0002,4204.8,0
2518480,5822740,6440,40,40,40,0.069,53,0,0.0073,4416,0
2518480,5822740,6480,40,40,40,0.069,53,0,0.0097,4416,0
2518480,5822740,6520,40,40,40,0.069,53,0,0.0019,4416,0
2518480,5822740,6560,40,40,40,0.0556,91,70.32,0.0005,3558.4,0
2518480,5822780,6440,40,40,40,0.069,53,0,0.0122,4416,0
2518480,5822780,6480,40,40,40,0.069,53,0,0.0148,4416,0
2518480,5822780,6520,40,40,40,0.069,53,0,0.002,4416,0
2518480,5822780,6560,40,40,40,0.0556,91,0,0.0007,3558.4,0
2518480,5822820,6440,40,40,40,0.069,53,0,0.0118,4416,0
2518480,5822820,6480,40,40,40,0.069,53,0,0.0146,4416,0
2518480,5822820,6520,40,40,40,0.069,53,0,0.0019,4416,0
2518480,5822820,6560,40,40,40,0.0657,53,0,0.0006,4204.8,0
2518480,5822860,6440,40,40,40,0.0657,53,70.6,0.0001,4204.8,0
2518480,5822860,6480,40,40,40,0.0657,53,0,0.0002,4204.8,0
2518480,5822860,6520,40,40,40,0.069,53,0,0.0001,4416,0
2518480,5822860,6560,40,40,40,0.0657,53,96.95,0.0007,4204.8,0
2518520,5822740,6440,40,40,40,0.069,53,0,0.0053,4416,0
2518520,5822740,6480,40,40,40,0.069,53,0,0.007,4416,0
2518520,5822740,6520,40,40,40,0.069,53,0,0.0009,4416,0
2518520,5822740,6560,40,40,40,0.0657,53,67.34,0.0001,4204.8,0
2518520,5822780,6440,40,40,40,0.069,53,0,0.0097,4416,0
2518520,5822780,6480,40,40,40,0.069,53,0,0.0123,4416,0
2518520,5822780,6520,40,40,40,0.069,53,0,0.0017,4416,0
2518520,5822780,6560,40,40,40,0.0657,53,0,0.0079,4204.8,0
2518520,5822820,6440,40,40,40,0.069,53,0,0.0117,4416,0
2518520,5822820,6480,40,40,40,0.069,53,0,0.0143,4416,0
2518520,5822820,6520,40,40,40,0.069,53,0,0.0021,4416,0
2518520,5822820,6560,40,40,40,0.0657,53,0,0.0122,4204.8,0
2518520,5822860,6440,40,40,40,0.069,53,0,0.0116,4416,0
2518520,5822860,6480,40,40,40,0.069,53,0,0.0006,4416,0
2518520,5822860,6520,40,40,40,0.069,53,0,0.0009,4416,0
2518520,5822860,6560,40,40,40,0.0657,53,0,0.003,4204.8,0
2518560,5822740,6440,40,40,40,0.069,53,0,0.0004,4416,0
2518560,5822740,6480,40,40,40,0.069,53,0,0.0014,4416,0
2518560,5822740,6520,40,40,40,0.069,53,0,0.0006,4416,0
2518560,5822740,6560,40,40,40,0.0657,53,78.35,0.0001,4204.8,0
2518560,5822780,6440,40,40,40,0.069,53,0,0.0055,4416,0
2518560,5822780,6480,40,40,40,0.069,53,0,0.0073,4416,0
2518560,5822780,6520,40,40,40,0.069,53,0,0.0015,4416,0
2518560,5822780,6560,40,40,40,0.0657,53,0,0.0122,4204.8,0
2518560,5822820,6440,40,40,40,0.069,53,0,0.007,4416,0
2518560,5822820,6480,40,40,40,0.069,53,0,0.009,4416,0
2518560,5822820,6520,40,40,40,0.069,53,0,0.002,4416,0
2518560,5822820,6560,40,40,40,0.0657,53,0,0.0122,4204.8,0
2518560,5822860,6440,40,40,40,0.069,53,0,0.0005,4416,0
2518560,5822860,6480,40,40,40,0.069,53,0,0.0011,4416,0
2518560,5822860,6520,40,40,40,0.069,53,0,0.0019,4416,0
2518560,5822860,6560,40,40,40,0.0657,53,0,0.0122,4204.8,0
2518440,5822740,6600,40,40,40,0.0556,91,100,0.0007,212.79232,0
2518440,5822780,6600,40,40,40,0.0556,91,100,0.0009,224.1792,0
2518440,5822820,6600,40,40,40,0.0556,92,100,0.0009,230.22848,0
2518440,5822860,6600,40,40,40,0.0556,92,100,0.0008,239.12448,0
2518480,5822740,6600,40,40,40,0.0556,91,100,0.0004,339.47136,0
2518480,5822780,6600,40,40,40,0.0556,91,100,0.0006,346.944,0
2518480,5822820,6600,40,40,40,0.0556,92,100,0.0009,352.2816,0
2518480,5822860,6600,40,40,40,0.0556,92,100,0.0008,363.66848,0
2518520,5822740,6600,40,40,40,0.0556,91,100,0.0001,699.2256,0
2518520,5822780,6600,40,40,40,0.0556,91,100,0.0026,576.4608,0
2518520,5822820,6600,40,40,40,0.0556,92,100,0.0042,452.62848,0
2518520,5822860,6600,40,40,40,0.0556,92,100,0.006,440.88576,0
2518560,5822740,6600,40,40,40,0.0556,91,100,0.0001,1716.928,0
2518560,5822780,6600,40,40,40,0.0556,91,100,0.0036,1433.32352,0
2518560,5822820,6600,40,40,40,0.0556,92,99.98,0.0051,936.92672,0
2518560,5822860,6600,40,40,40,0.0556,92,95.56,0.0124,584.28928,0
2518440,5822900,6200,40,40,40,0.0745,51,0,0.0308,4768,0
2518440,5822900,6240,40,40,40,0.0745,51,0,0.0091,4768,0
2518440,5822940,6200,40,40,40,0.0745,51,0,0.0315,4768,0
2518440,5822940,6240,40,40,40,0.0745,51,0,0.0145,4768,0
2518440,5822980,6160,40,40,40,0.0745,50,100,0.0397,4768,132.50272
2518440,5822980,6200,40,40,40,0.0745,51,0,0.0338,4768,0
2518440,5822980,6240,40,40,40,0.0745,51,0,0.0192,4768,0
2518440,5823020,6160,40,40,40,0.0745,50,100,0.0362,4768,120.82112
2518440,5823020,6200,40,40,40,0.0745,50,73.63,0.0306,4768,75.198731
2518440,5823020,6240,40,40,40,0.0745,51,0,0.0193,4768,0
2518480,5822900,6240,40,40,40,0.0745,51,0,0.0001,4768,0
2518480,5822940,6200,40,40,40,0.0745,51,0,0.0182,4768,0
2518480,5822940,6240,40,40,40,0.0745,51,0,0.0052,4768,0
2518480,5822980,6200,40,40,40,0.0745,51,0,0.0303,4768,0
2518480,5822980,6240,40,40,40,0.0745,51,0,0.0148,4768,0
2518480,5823020,6200,40,40,40,0.0769,51,0,0.0338,4921.6,0
2518480,5823020,6240,40,40,40,0.0745,51,0,0.0193,4768,0
2518520,5822900,6240,40,40,40,0.069,53,0,0.0001,4416,0
2518520,5822940,6240,40,40,40,0.069,53,0,0.0069,4416,0
2518520,5822980,6240,40,40,40,0.0745,51,0,0.0096,4768,0
2518520,5823020,6240,40,40,40,0.0745,51,0,0.0096,4768,0
2518560,5822980,6240,40,40,40,0.0657,53,0,0.0005,4204.8,0
2518560,5823020,6240,40,40,40,0.0769,51,0,0.0005,4921.6,0
2518440,5822900,6280,40,40,40,0.0745,51,0,0.0001,4768,0
2518440,5822900,6320,40,40,40,0.0745,51,0,0.0001,4768,0
